"","x"
"1001",1.56584501250994e-05
"1002",1.56590855532245e-05
"1003",1.57488125878288e-05
"1004",1.58440743869958e-05
"1005",1.59696769878981e-05
"1006",1.60516631447572e-05
"1007",1.61392130886488e-05
"1008",1.61722942819545e-05
"1009",1.64096427894406e-05
"1010",1.65331497110701e-05
"1011",1.7298669730902e-05
"1012",1.73011974068824e-05
"1013",1.73799284902554e-05
"1014",1.743060979716e-05
"1015",1.77798877846891e-05
"1016",1.79108019755164e-05
"1017",1.82177807503648e-05
"1018",1.82343723936173e-05
"1019",1.82833740739274e-05
"1020",1.83897151340172e-05
"1021",1.83987284751746e-05
"1022",1.86289581963524e-05
"1023",1.86613198450555e-05
"1024",1.86749225974642e-05
"1025",1.89302535293344e-05
"1026",1.89402986215718e-05
"1027",1.89751983178338e-05
"1028",1.90584482105014e-05
"1029",1.90727892098466e-05
"1030",1.91555485660214e-05
"1031",1.92134807457485e-05
"1032",1.92819851902167e-05
"1033",1.94750639570577e-05
"1034",1.95818943256722e-05
"1035",1.95862186712148e-05
"1036",2.03107969170884e-05
"1037",2.03771375490686e-05
"1038",2.04632579161552e-05
"1039",2.06344366991561e-05
"1040",2.07290033292495e-05
"1041",2.10436398510275e-05
"1042",2.10946499252889e-05
"1043",2.11003173816235e-05
"1044",2.12016502458037e-05
"1045",2.12993975428469e-05
"1046",2.13438615978507e-05
"1047",2.16668217811672e-05
"1048",2.17873964177835e-05
"1049",2.19069011525955e-05
"1050",2.21186860042581e-05
"1051",2.21977249146919e-05
"1052",2.2232835339266e-05
"1053",2.22493955955448e-05
"1054",2.22704963469975e-05
"1055",2.22715460542466e-05
"1056",2.23261183562465e-05
"1057",2.23641568464019e-05
"1058",2.23662121465006e-05
"1059",2.25368329272393e-05
"1060",2.25916030144445e-05
"1061",2.26252200268768e-05
"1062",2.26584275061661e-05
"1063",2.28632928691197e-05
"1064",2.31065759906215e-05
"1065",2.31305435593332e-05
"1066",2.31700735644919e-05
"1067",2.31749643287499e-05
"1068",2.36167609129275e-05
"1069",2.38631194350776e-05
"1070",2.41232276121738e-05
"1071",2.42187768493467e-05
"1072",2.43590355062257e-05
"1073",2.43687006835207e-05
"1074",2.4850892717855e-05
"1075",2.48834687162726e-05
"1076",2.52852866809027e-05
"1077",2.54206707489276e-05
"1078",2.56254574984584e-05
"1079",2.58277288267752e-05
"1080",2.59028136727165e-05
"1081",2.59884245835282e-05
"1082",2.61798122035646e-05
"1083",2.61895282694911e-05
"1084",2.63663958840561e-05
"1085",2.64087713211238e-05
"1086",2.64328341922362e-05
"1087",2.67065008034535e-05
"1088",2.67554380045358e-05
"1089",2.69218838747011e-05
"1090",2.71199459273092e-05
"1091",2.7280904590808e-05
"1092",2.73517097173507e-05
"1093",2.74411771017823e-05
"1094",2.75649786461878e-05
"1095",2.76060091913658e-05
"1096",2.8002776580096e-05
"1097",2.81682197709401e-05
"1098",2.85266381933977e-05
"1099",2.88561982077138e-05
"1100",2.89179285364478e-05
"1101",2.91248144361235e-05
"1102",2.91768705900094e-05
"1103",2.95219593356316e-05
"1104",2.95725997002167e-05
"1105",3.00348272986645e-05
"1106",3.02806614908093e-05
"1107",3.03299332907157e-05
"1108",3.06759866820844e-05
"1109",3.14235590982044e-05
"1110",3.16756761466248e-05
"1111",3.2027252904821e-05
"1112",3.20972039764673e-05
"1113",3.21340246249577e-05
"1114",3.24644460209555e-05
"1115",3.30912421479606e-05
"1116",3.31878867021038e-05
"1117",3.33059906875887e-05
"1118",3.3380408288922e-05
"1119",3.3567736063453e-05
"1120",3.37134926790833e-05
"1121",3.37723240600176e-05
"1122",3.38317723558385e-05
"1123",3.39428600969291e-05
"1124",3.39949443851713e-05
"1125",3.40045916003986e-05
"1126",3.40253491749019e-05
"1127",3.42192455831155e-05
"1128",3.44797607194473e-05
"1129",3.47316511375172e-05
"1130",3.47523071221177e-05
"1131",3.4801728328453e-05
"1132",3.49575263219423e-05
"1133",3.50967155585799e-05
"1134",3.51300850541842e-05
"1135",3.51575911573335e-05
"1136",3.54076298011307e-05
"1137",3.56572834388773e-05
"1138",3.5694543438663e-05
"1139",3.57124107748002e-05
"1140",3.61476039614973e-05
"1141",3.63987760776176e-05
"1142",3.6672676974531e-05
"1143",3.67968107080627e-05
"1144",3.68396530074242e-05
"1145",3.68544214082479e-05
"1146",3.71728229266858e-05
"1147",3.73336510826522e-05
"1148",3.7816479951649e-05
"1149",3.82420916778439e-05
"1150",3.82685885981894e-05
"1151",3.90949610550982e-05
"1152",3.93471878449981e-05
"1153",3.93685121206905e-05
"1154",3.96455189894193e-05
"1155",3.97492371966034e-05
"1156",3.98361555881064e-05
"1157",4.00039573081229e-05
"1158",4.003666233532e-05
"1159",4.01335503653605e-05
"1160",4.03039646647355e-05
"1161",4.0930728304866e-05
"1162",4.17737814323974e-05
"1163",4.24124093937925e-05
"1164",4.2795956658144e-05
"1165",4.34317559407539e-05
"1166",4.36038726497624e-05
"1167",4.37252504883744e-05
"1168",4.38158667179046e-05
"1169",4.41315910543166e-05
"1170",4.41720914033958e-05
"1171",4.4320219004098e-05
"1172",4.43789397308492e-05
"1173",4.44653381095255e-05
"1174",4.45028092774919e-05
"1175",4.46708238064507e-05
"1176",4.49232690081386e-05
"1177",4.5126752985141e-05
"1178",4.52204745476528e-05
"1179",4.52483387385764e-05
"1180",4.5755706707626e-05
"1181",4.58769379519256e-05
"1182",4.58966149213938e-05
"1183",4.58972813641072e-05
"1184",4.61559893259405e-05
"1185",4.62619163904854e-05
"1186",4.62779148525265e-05
"1187",4.66375395676179e-05
"1188",4.66792218830536e-05
"1189",4.67216098907139e-05
"1190",4.68827614454784e-05
"1191",4.70404720556446e-05
"1192",4.72946848399889e-05
"1193",4.7700618560013e-05
"1194",4.7943323266295e-05
"1195",4.81703441466336e-05
"1196",4.82565601964034e-05
"1197",4.83240920589488e-05
"1198",4.83614710288186e-05
"1199",4.92810383743215e-05
"1200",4.98506013706738e-05
"1201",5.00026518456477e-05
"1202",5.01041290816142e-05
"1203",5.0178424331158e-05
"1204",5.027793637184e-05
"1205",5.04060455571985e-05
"1206",5.06212212904747e-05
"1207",5.09633753124917e-05
"1208",5.1075179753389e-05
"1209",5.14910003618853e-05
"1210",5.16515601516104e-05
"1211",5.17201031824512e-05
"1212",5.20045916326312e-05
"1213",5.20670616837731e-05
"1214",5.21190351180407e-05
"1215",5.231162266561e-05
"1216",5.23444252645322e-05
"1217",5.2788391751148e-05
"1218",5.31198402781942e-05
"1219",5.31359879413007e-05
"1220",5.31520205452716e-05
"1221",5.3178283593292e-05
"1222",5.37996503965678e-05
"1223",5.38572005293176e-05
"1224",5.41505137889929e-05
"1225",5.41507537755314e-05
"1226",5.48933054520782e-05
"1227",5.50840304770052e-05
"1228",5.53605315582835e-05
"1229",5.53860735735896e-05
"1230",5.59202071276339e-05
"1231",5.60534601322232e-05
"1232",5.63403540327196e-05
"1233",5.63441290845699e-05
"1234",5.64465778477465e-05
"1235",5.64691893614395e-05
"1236",5.67547800702348e-05
"1237",5.721319082492e-05
"1238",5.72647185542764e-05
"1239",5.73531753539038e-05
"1240",5.73851800577713e-05
"1241",5.75171696635833e-05
"1242",5.75894510704934e-05
"1243",5.76971952241467e-05
"1244",5.76999482985654e-05
"1245",5.8229844086818e-05
"1246",5.83136127748629e-05
"1247",5.84905472812326e-05
"1248",5.86057374897395e-05
"1249",5.91342075322469e-05
"1250",5.93042248662394e-05
"1251",5.95281370243142e-05
"1252",5.96194548014487e-05
"1253",5.97846664476337e-05
"1254",6.03252216320614e-05
"1255",6.03840308920303e-05
"1256",6.05132072642099e-05
"1257",6.05983078058736e-05
"1258",6.08342047383471e-05
"1259",6.11029638999371e-05
"1260",6.16815980903161e-05
"1261",6.17552002132051e-05
"1262",6.18248074366371e-05
"1263",6.25406332357398e-05
"1264",6.29763691656372e-05
"1265",6.3092060669133e-05
"1266",6.31338160119007e-05
"1267",6.33658039167006e-05
"1268",6.34407605908858e-05
"1269",6.39389403734259e-05
"1270",6.42423979447219e-05
"1271",6.46737617958078e-05
"1272",6.5221893280779e-05
"1273",6.58966463658943e-05
"1274",6.61252228949385e-05
"1275",6.63586084791986e-05
"1276",6.64133465583846e-05
"1277",6.67011405248279e-05
"1278",6.67375188536791e-05
"1279",6.70312529092504e-05
"1280",6.71196818269939e-05
"1281",6.75070834814671e-05
"1282",6.82116419179592e-05
"1283",6.83325981512052e-05
"1284",6.88154158012597e-05
"1285",6.88894398932016e-05
"1286",6.91883284269445e-05
"1287",6.96650759176051e-05
"1288",7.02476488554485e-05
"1289",7.02968646214722e-05
"1290",7.0299957195906e-05
"1291",7.0732918090207e-05
"1292",7.1630522973854e-05
"1293",7.17098989991639e-05
"1294",7.17387164219054e-05
"1295",7.17399826842358e-05
"1296",7.35103174081012e-05
"1297",7.36583009764698e-05
"1298",7.41289810666951e-05
"1299",7.42978698162325e-05
"1300",7.45328758319219e-05
"1301",7.45534501518476e-05
"1302",7.46434640383e-05
"1303",7.46731574283136e-05
"1304",7.46752623417469e-05
"1305",7.49314511436157e-05
"1306",7.51116741173856e-05
"1307",7.66577327792978e-05
"1308",7.66596447641072e-05
"1309",7.67445876731759e-05
"1310",7.67644824526802e-05
"1311",7.70551028036627e-05
"1312",7.70823617461482e-05
"1313",7.70851069907425e-05
"1314",7.74023114157539e-05
"1315",7.81703521102257e-05
"1316",7.83438260162639e-05
"1317",7.84716287831294e-05
"1318",7.87633067120863e-05
"1319",7.87835051120771e-05
"1320",7.94904797428858e-05
"1321",7.96656660418905e-05
"1322",7.99771563845471e-05
"1323",7.99934233551557e-05
"1324",8.05797819823797e-05
"1325",8.06952707677111e-05
"1326",8.09512524457015e-05
"1327",8.10920279259117e-05
"1328",8.11788089934009e-05
"1329",8.14668426367978e-05
"1330",8.14801515847503e-05
"1331",8.16905574229706e-05
"1332",8.18219829521186e-05
"1333",8.19230090154358e-05
"1334",8.21020838441606e-05
"1335",8.25379582056643e-05
"1336",8.26069212286166e-05
"1337",8.30806903407203e-05
"1338",8.34859803719663e-05
"1339",8.35536293454182e-05
"1340",8.35617071520721e-05
"1341",8.35879886938181e-05
"1342",8.45261279213988e-05
"1343",8.4796705190466e-05
"1344",8.50374096692644e-05
"1345",8.61111428973134e-05
"1346",8.61429359429016e-05
"1347",8.68676837979751e-05
"1348",8.80699899717988e-05
"1349",8.82206603516221e-05
"1350",8.86202597589297e-05
"1351",8.89680605099364e-05
"1352",8.93369418628273e-05
"1353",8.95271109186334e-05
"1354",9.04511061301151e-05
"1355",9.09600316005154e-05
"1356",9.10089597475288e-05
"1357",9.13319187900248e-05
"1358",9.14484917868439e-05
"1359",9.18367290593408e-05
"1360",9.19444048385332e-05
"1361",9.20627660320042e-05
"1362",9.21241179594712e-05
"1363",9.21667305064824e-05
"1364",9.34388648831752e-05
"1365",9.35619641216311e-05
"1366",9.36350779752666e-05
"1367",9.37119510257997e-05
"1368",9.39073603653489e-05
"1369",9.39454941488894e-05
"1370",9.45350421644544e-05
"1371",9.45376261649616e-05
"1372",9.49582124803561e-05
"1373",9.50247931053356e-05
"1374",9.53917671952033e-05
"1375",9.56413234264202e-05
"1376",9.57091711316259e-05
"1377",9.59646961909969e-05
"1378",9.61064401919046e-05
"1379",9.65578183913716e-05
"1380",9.68044924530011e-05
"1381",9.68109215801677e-05
"1382",9.70649240963416e-05
"1383",9.9063017684477e-05
"1384",0.000100398917550265
"1385",0.000101041692160227
"1386",0.000101347109427648
"1387",0.000101854815224026
"1388",0.000102176152073489
"1389",0.000102841218209741
"1390",0.000103153328832297
"1391",0.000103744227216593
"1392",0.000104005722736905
"1393",0.000104454560639298
"1394",0.000104801098716429
"1395",0.000104818046245476
"1396",0.000104837162072046
"1397",0.00010487626718396
"1398",0.000104990741159057
"1399",0.000105075798371434
"1400",0.000105323342775587
"1401",0.000106200771998669
"1402",0.000106433654316842
"1403",0.000106901026948003
"1404",0.000107096289073234
"1405",0.000107891431273419
"1406",0.000108236231308622
"1407",0.000108346356991301
"1408",0.000109646685993785
"1409",0.000110282001584182
"1410",0.000110702928588829
"1411",0.000110790403241329
"1412",0.000110946922299802
"1413",0.000110999575802177
"1414",0.000111362132713824
"1415",0.000111488352386233
"1416",0.00011156083651926
"1417",0.000111963523793803
"1418",0.000113064618269189
"1419",0.000113204321079026
"1420",0.000114477688296692
"1421",0.0001145023841564
"1422",0.000115351989595367
"1423",0.000115782855506573
"1424",0.00011615764652311
"1425",0.00011618280370508
"1426",0.000116329826263908
"1427",0.000116441922552875
"1428",0.000116628106826941
"1429",0.00011687631955021
"1430",0.000117036020073784
"1431",0.00011753062157276
"1432",0.00011766802325374
"1433",0.000118371849148295
"1434",0.000118426917003876
"1435",0.000118448669564247
"1436",0.000119853634699967
"1437",0.00012031810939823
"1438",0.000120424928800312
"1439",0.000120517514017254
"1440",0.000120782323496145
"1441",0.00012100583803465
"1442",0.000121389088146174
"1443",0.00012141502121956
"1444",0.000121531087448225
"1445",0.000121988269552618
"1446",0.000122564178540007
"1447",0.000122570325223041
"1448",0.000123441112444297
"1449",0.000124043884374424
"1450",0.00012417261876936
"1451",0.000124480456147028
"1452",0.000125917353664152
"1453",0.000126589520760733
"1454",0.000127274323891719
"1455",0.00012731211153827
"1456",0.000127827384971959
"1457",0.000128190697481578
"1458",0.000128272358864581
"1459",0.000130214246895472
"1460",0.000130355522183971
"1461",0.000131627859924433
"1462",0.000132552258258567
"1463",0.000133049627193719
"1464",0.000133974837722792
"1465",0.00013420051859278
"1466",0.000135041365200581
"1467",0.000135090537249588
"1468",0.000135099541269527
"1469",0.000135464354365491
"1470",0.000136294597042394
"1471",0.000136355486739458
"1472",0.000137400147889215
"1473",0.000137900173279149
"1474",0.000138053989248285
"1475",0.000138259166070743
"1476",0.000139026569601901
"1477",0.000140011821770127
"1478",0.000140019079680472
"1479",0.000140130624209617
"1480",0.000140516943657559
"1481",0.000140703125133794
"1482",0.00014104482810018
"1483",0.000141082673179711
"1484",0.000141371205700029
"1485",0.000141711328492798
"1486",0.000142014214271841
"1487",0.000142228705777744
"1488",0.000142821368003433
"1489",0.000143127627853432
"1490",0.000143167661959483
"1491",0.000143664166158918
"1492",0.000144631437908285
"1493",0.000146032353146983
"1494",0.000146527671151247
"1495",0.000146733369174346
"1496",0.000147443541779393
"1497",0.000147457117154642
"1498",0.000147466833332119
"1499",0.00014787570089742
"1500",0.000148504575509738
"1501",0.000149817349846094
"1502",0.000151785615194427
"1503",0.00015213268080355
"1504",0.00015304094660553
"1505",0.000153862116670424
"1506",0.000154103922823121
"1507",0.000154497389022194
"1508",0.000154719523040746
"1509",0.000154917692751211
"1510",0.00015539077710276
"1511",0.000157907956936425
"1512",0.000158033015721019
"1513",0.000158085842189457
"1514",0.000158087193452157
"1515",0.000159091960783279
"1516",0.000159225910338034
"1517",0.000159823483798431
"1518",0.000160639287548995
"1519",0.000160835297751331
"1520",0.000161781919226453
"1521",0.000162724464141816
"1522",0.000164552466700853
"1523",0.000164801725281071
"1524",0.000166339946386724
"1525",0.000166622343853774
"1526",0.000167426148975317
"1527",0.000167822254374904
"1528",0.000168210498762359
"1529",0.000169182942894635
"1530",0.000169477265817201
"1531",0.000169650386083869
"1532",0.000169777953017721
"1533",0.000170189252033213
"1534",0.000171661809296056
"1535",0.000171770508422252
"1536",0.000171967261077638
"1537",0.000171982059666714
"1538",0.000172273937454681
"1539",0.000172492005523219
"1540",0.000174197691763122
"1541",0.000175045388776752
"1542",0.000175546245414958
"1543",0.000177063220880715
"1544",0.000177104370615766
"1545",0.000177395156140273
"1546",0.00017926429066569
"1547",0.000179660037345059
"1548",0.000179733593763025
"1549",0.000179775863034721
"1550",0.000180185916462782
"1551",0.000180914880885781
"1552",0.00018099776411226
"1553",0.000181092437031374
"1554",0.000182247202804303
"1555",0.000182475623227689
"1556",0.000182782445687484
"1557",0.000183753108311474
"1558",0.000183791365569205
"1559",0.000184083785441155
"1560",0.000184522181730923
"1561",0.000184704739228051
"1562",0.000184818045734895
"1563",0.00018604848007788
"1564",0.000186718598054047
"1565",0.000186871438831202
"1566",0.000186920141407682
"1567",0.000187093198333337
"1568",0.00018737575304343
"1569",0.00018869324543327
"1570",0.000188752293651638
"1571",0.000190986343325247
"1572",0.000191425095746916
"1573",0.000191602834558368
"1574",0.000191635565242251
"1575",0.000191677825840259
"1576",0.00019172744931386
"1577",0.000192077213318231
"1578",0.000192943378856889
"1579",0.0001934610265223
"1580",0.000193712793683946
"1581",0.000193944338899148
"1582",0.000194867368251025
"1583",0.000196267526293435
"1584",0.000196507326179521
"1585",0.00019741402303806
"1586",0.00019796564583529
"1587",0.000198129531415975
"1588",0.000198314560532731
"1589",0.000199293941178867
"1590",0.000199319215875758
"1591",0.000200093372469004
"1592",0.000200153056669323
"1593",0.000200599754959963
"1594",0.000200820135822821
"1595",0.000200914344527621
"1596",0.000201893121031968
"1597",0.000202431076717317
"1598",0.000203239988284818
"1599",0.000204173949548996
"1600",0.000204490471231725
"1601",0.000204927554152031
"1602",0.00020516373699747
"1603",0.000205740774209723
"1604",0.000206076270319141
"1605",0.000206522452197241
"1606",0.000206621426084779
"1607",0.000207046501946375
"1608",0.000207152670929592
"1609",0.00020837950800473
"1610",0.000208709170630804
"1611",0.000210082494082708
"1612",0.000211222753214571
"1613",0.000211611252552581
"1614",0.000211950773321456
"1615",0.000212571608256054
"1616",0.000213182485782144
"1617",0.000213314323296529
"1618",0.000215250449601906
"1619",0.000215405458419823
"1620",0.000215575312261633
"1621",0.00021749255523978
"1622",0.000219359628502071
"1623",0.000219530081920575
"1624",0.000220780314563701
"1625",0.000222651527567407
"1626",0.000222669971679589
"1627",0.000222878214769979
"1628",0.000222977338864282
"1629",0.000224085352905578
"1630",0.000224142252768798
"1631",0.000225025743634866
"1632",0.00022638802852763
"1633",0.000226690820646914
"1634",0.000228045694397802
"1635",0.000229248516835638
"1636",0.000229886739925859
"1637",0.000231096853128477
"1638",0.000232334298591302
"1639",0.000232637019422002
"1640",0.000232717132542877
"1641",0.000233028203387652
"1642",0.000233454536988195
"1643",0.000233853503555169
"1644",0.000234277049070996
"1645",0.000234500546592049
"1646",0.000234601950332733
"1647",0.000234756141030955
"1648",0.000234892147792434
"1649",0.000235672455596998
"1650",0.000235680324366273
"1651",0.000235969601141069
"1652",0.000236739134918213
"1653",0.000239135279464098
"1654",0.000239334201774232
"1655",0.000242462206498805
"1656",0.00024259799901303
"1657",0.000243216437179075
"1658",0.000244734543824532
"1659",0.000244760719445836
"1660",0.000245021287718983
"1661",0.000245127489494657
"1662",0.000247279823853939
"1663",0.000247306317146545
"1664",0.000249039554536225
"1665",0.000249548917735738
"1666",0.000250729712398409
"1667",0.00025199985662955
"1668",0.000252422524843063
"1669",0.000252952446391037
"1670",0.000252962170992484
"1671",0.00025349530945516
"1672",0.000253836874258089
"1673",0.000254119877083474
"1674",0.000254802570054504
"1675",0.000255077591232856
"1676",0.000255213396199685
"1677",0.000259069545146262
"1678",0.000262045708158266
"1679",0.000262506764461347
"1680",0.000265414485656991
"1681",0.000267466973288321
"1682",0.00026789760089503
"1683",0.000268263989722359
"1684",0.000268822309361458
"1685",0.000270875043903835
"1686",0.000274134332472058
"1687",0.00027581902709757
"1688",0.000278759084881072
"1689",0.000278772598848791
"1690",0.000279101031849148
"1691",0.000282415923042184
"1692",0.000284095751558767
"1693",0.000286355057231419
"1694",0.000288044298919104
"1695",0.000288386575898708
"1696",0.000292493773433339
"1697",0.000292504338543689
"1698",0.000292944397473014
"1699",0.000294242829172449
"1700",0.000295199156689543
"1701",0.000296926020027467
"1702",0.000298522540040463
"1703",0.000300644829886679
"1704",0.000301330092657546
"1705",0.000302099156629309
"1706",0.000302374312146055
"1707",0.000305170631164706
"1708",0.000306744639660666
"1709",0.000307143972438898
"1710",0.000307451271364264
"1711",0.000307541529173696
"1712",0.000308732404131013
"1713",0.000310629909312274
"1714",0.000310919684355606
"1715",0.000311996272662636
"1716",0.000312808451727553
"1717",0.000312903276233339
"1718",0.00031335164525246
"1719",0.000313482527439942
"1720",0.000313594591704706
"1721",0.000314664298992454
"1722",0.000316646444310765
"1723",0.000318095647059583
"1724",0.000319066272416137
"1725",0.000319497479935295
"1726",0.000320940720912166
"1727",0.000323146493574168
"1728",0.000324900014151719
"1729",0.000326322383519329
"1730",0.000327567860632588
"1731",0.000328282888846645
"1732",0.000328502828919631
"1733",0.000330355530505861
"1734",0.000330544268402418
"1735",0.000333322524491841
"1736",0.000337224462135412
"1737",0.0003383893695778
"1738",0.000338642564109436
"1739",0.000338928019830223
"1740",0.000339946998957889
"1741",0.000340407133011963
"1742",0.000340425870789515
"1743",0.000342253796417451
"1744",0.000342556808197145
"1745",0.000343003667121294
"1746",0.000344046248040768
"1747",0.000346130992537012
"1748",0.000346866286909422
"1749",0.000348012250320411
"1750",0.000349401789771179
"1751",0.000352509044673575
"1752",0.000358233996394457
"1753",0.000360388014324364
"1754",0.000360464972754265
"1755",0.000363619517336344
"1756",0.000363670290751128
"1757",0.000363929578096025
"1758",0.000365424939590372
"1759",0.000366023619475974
"1760",0.000366151198747355
"1761",0.0003663999495858
"1762",0.000368518149833605
"1763",0.000370630211396416
"1764",0.00037146720664971
"1765",0.000382459720007395
"1766",0.000383526010106474
"1767",0.00038548560315885
"1768",0.00038890029375124
"1769",0.000391099112825546
"1770",0.000391197588379432
"1771",0.000395333037766458
"1772",0.000402945936565766
"1773",0.000404501759461272
"1774",0.000405336452259922
"1775",0.00040714939439065
"1776",0.000410676443099709
"1777",0.000411085855905041
"1778",0.000414897233095208
"1779",0.000415334803816073
"1780",0.000426645407931208
"1781",0.000427968323437699
"1782",0.000432428765391646
"1783",0.000435812299519973
"1784",0.00043608701520089
"1785",0.000450782697744256
"1786",0.000456284711167587
"1787",0.000492155000826601
"1788",0.000492300063574746
"1789",0.00050718109787313
"1790",0.00051436717815757
"1791",0.000557047254766401
"1792",0.000559435236726685
"1793",0.00061125823501358
"1794",0.000635480437484907
"1795",0.000635625015018022
"1796",0.000635663897507089
"1797",0.000635782641554438
"1798",0.000636061936885999
"1799",0.000643999339861556
"1800",0.000762539493340938
"1801",0.000786486751242406
"1802",0.000786564422599966
"1803",0.000869369111752804
"1804",0.000918660087933209
"1805",0.000948114244760421
"1806",0.000982064796723258
"1807",0.00100604837578443
"1808",0.0010394956502369
"1809",0.00109839478509949
"1810",0.00116421428630914
"1811",0.00118024206111514
"1812",0.00118026430119332
"1813",0.00120166436226509
"1814",0.00125029394236878
"1815",0.00126014738546634
"1816",0.00130658352836458
"1817",0.0013193312569534
"1818",0.00133065483166876
"1819",0.00142976963008238
"1820",0.00143501651103933
"1821",0.00143626208386175
"1822",0.00143628097157731
"1823",0.00149500906392254
"1824",0.00155958107690154
"1825",0.00156909680249948
"1826",0.0016014793544857
"1827",0.00163329386082298
"1828",0.00164261304969811
"1829",0.00165031505550054
"1830",0.00169062995713589
"1831",0.00170952250489966
"1832",0.00171888593447383
"1833",0.00179382067624866
"1834",0.00182245973718499
"1835",0.00185675423712014
"1836",0.00198347522547271
"1837",0.00203208727978369
"1838",0.00204477573158687
"1839",0.0020577081039982
"1840",0.00218245140659666
"1841",0.0022459481799929
"1842",0.00224915878703858
"1843",0.00231568539752042
"1844",0.00234437189712729
"1845",0.00238884730615597
"1846",0.00238988536812949
"1847",0.00239010602179756
"1848",0.00241433636230739
"1849",0.00242829203326039
"1850",0.00243351088671483
"1851",0.00246808777591848
"1852",0.00247014628275394
"1853",0.00260297110223118
"1854",0.00261509093655342
"1855",0.00266906951961553
"1856",0.00275349551585912
"1857",0.00277834972432618
"1858",0.00279485741607632
"1859",0.00284674750968479
"1860",0.00288533460068527
"1861",0.00292061412548936
"1862",0.0029774204222722
"1863",0.00301901857951809
"1864",0.00306377525629346
"1865",0.00306675328189832
"1866",0.00306731379437228
"1867",0.00307274500500623
"1868",0.00309087218934628
"1869",0.00312379349723251
"1870",0.00312783452677867
"1871",0.00312890142650339
"1872",0.00314918086424892
"1873",0.00315864403212495
"1874",0.00317227962602827
"1875",0.00317308823936374
"1876",0.00322246594140048
"1877",0.00322749089230945
"1878",0.00323391117082554
"1879",0.00325329053090317
"1880",0.00327757583980308
"1881",0.00329314284010071
"1882",0.00330498730418863
"1883",0.0033209752818421
"1884",0.00332498947999965
"1885",0.00332873693052478
"1886",0.00333381174153152
"1887",0.00334676713237798
"1888",0.00334892574007913
"1889",0.00336015314612826
"1890",0.00336463079545258
"1891",0.00336725636877532
"1892",0.00336928567744971
"1893",0.00337026654304076
"1894",0.00338455161464782
"1895",0.00340685701918878
"1896",0.00342488158348299
"1897",0.00342790293818956
"1898",0.0034484441774422
"1899",0.00345131032980656
"1900",0.0034743891304268
"1901",0.0034758720427782
"1902",0.00348392590979873
"1903",0.00348497618800402
"1904",0.00349394763677641
"1905",0.0034943392558127
"1906",0.00350664316176187
"1907",0.0035172257711664
"1908",0.00352632167297683
"1909",0.00352763165588676
"1910",0.00353214069574513
"1911",0.00353507015541911
"1912",0.00353551806982633
"1913",0.00353762012856238
"1914",0.00354556926448231
"1915",0.00355005080042816
"1916",0.00356643091959416
"1917",0.00356806287187984
"1918",0.00359133696211966
"1919",0.00359237646768826
"1920",0.00359698265703958
"1921",0.00359766325597336
"1922",0.00359903446042966
"1923",0.0036111036393808
"1924",0.00361204741306343
"1925",0.00361225292836221
"1926",0.00361508795349514
"1927",0.00361634095089012
"1928",0.00361777686062466
"1929",0.00361990467617373
"1930",0.00365024288060094
"1931",0.00365273798339361
"1932",0.00368760972099951
"1933",0.00370713783393471
